DateTime,Name,Country,Volatility,Actual,Previous,Consensus
03/31/2010 12:15:00,ADP Employment Change,United States,2,19.000,-24.000,41.000
03/31/2010 12:30:00,Gross Domestic Product (MoM),Canada,3,0.600,0.500,0.500
03/31/2010 13:45:00,Chicago Purchasing Managers' Index,United States,2,58.800,62.600,61.900
03/31/2010 14:00:00,Factory Orders (MoM),United States,2,1.300,2.500,0.500
03/31/2010 14:30:00,EIA Crude Oil Stocks change,United States,1,2.900,7.300,2.400
03/31/2010 22:30:00,AiG Performance of Mfg Index,Australia,1,50.500,53.800,
03/31/2010 23:15:00,Nikkei Manufacturing PMI,Japan,1,53.800,52.500,
03/31/2010 23:50:00,Tankan Non - Manufacturing Outlook,Japan,1,-10.000,-17.000,-15.000
03/31/2010 23:50:00,Tankan Large Manufacturing Index,Japan,2,-14.000,-24.000,-14.000
03/31/2010 23:50:00,Tankan Large Manufacturing Outlook,Japan,2,-8.000,-21.000,-8.000
03/31/2010 23:50:00,Tankan Non - Manufacturing Index,Japan,1,-14.000,-22.000,-17.000
03/31/2010 23:50:00,Tankan Large All Industry Capex,Japan,1,-0.400,-10.800,-14.000
04/01/2010 00:30:00,TD Securities Inflation (YoY),Australia,1,2.500,1.900,
04/01/2010 00:30:00,Trade Balance,Australia,2,-1.006,-0.372,-1.370
04/01/2010 01:00:00,NBS Manufacturing PMI,China,1,55.100,52.000,55.200
04/01/2010 02:30:00,Caixin Manufacturing PMI,China,0,57.600,55.800,
04/01/2010 05:00:00,Vehicle Sales (YoY),Japan,0,37.200,35.100,
04/01/2010 05:30:00,RBA Commodity Index SDR (YoY),Australia,2,1.000,-9.700,
04/01/2010 06:00:00,Retail Sales (YoY),Germany,2,-0.400,-3.400,
04/01/2010 06:00:00,Retail Sales (MoM),Germany,2,-0.200,1.400,0.300
04/01/2010 07:30:00,SVME - Purchasing Managers' Index,Switzerland,1,65.500,57.400,59.100
04/01/2010 07:55:00,Markit Manufacturing PMI,Germany,2,60.200,59.600,59.600
04/01/2010 08:00:00,Markit Manufacturing PMI,European Monetary Union,2,56.600,56.300,56.300
04/01/2010 08:30:00,Markit Manufacturing PMI,United Kingdom,2,57.200,56.600,56.800
04/01/2010 09:30:00,Bank of England Credit Conditions Report (QoQ),United Kingdom,2,,,
04/01/2010 12:30:00,Initial Jobless Claims,United States,2,442.000,445.000,444.000
04/01/2010 12:30:00,Continuing Jobless Claims,United States,1,4662.000,4648.000,
04/01/2010 14:00:00,ISM Manufacturing PMI,United States,3,59.600,56.500,57.200
04/01/2010 14:00:00,ISM Prices Paid,United States,1,75.000,67.000,67.200
04/01/2010 14:00:00,Construction Spending (MoM),United States,1,-2.100,-1.400,-1.500
04/01/2010 21:00:00,Total Vehicle Sales,United States,1,11.800,,11.500
04/01/2010 23:30:00,TD Securities Inflation (MoM),Australia,1,0.500,0.800,
04/01/2010 23:50:00,Monetary Base (YoY),Japan,1,2.100,2.200,2.300
04/02/2010 00:00:00,Good Friday,Germany,0,,,
04/02/2010 00:00:00,Good Friday,Australia,0,,,
04/02/2010 00:00:00,Good Friday,Switzerland,0,,,
04/02/2010 00:00:00,Good Friday,Canada,0,,,
04/02/2010 00:00:00,Good Friday,United Kingdom,0,,,
04/02/2010 12:30:00,Nonfarm Payrolls,United States,3,230.000,-14.000,187.000
04/02/2010 12:30:00,Unemployment Rate,United States,3,9.700,9.700,9.700
04/02/2010 12:30:00,Average Hourly Earnings (MoM),United States,2,-0.100,0.100,0.200
04/02/2010 12:30:00,Average Weekly Hours,United States,1,34.000,33.100,
04/02/2010 12:30:00,Average Hourly Earnings (YoY),United States,2,1.800,1.900,
04/04/2010 22:30:00,AiG Performance of Construction Index,Australia,1,51.000,52.800,
04/05/2010 00:00:00,Easter Monday,Canada,0,,,
04/05/2010 00:00:00,Easter Monday,Switzerland,0,,,
04/05/2010 00:00:00,Easter Monday,United Kingdom,0,,,
04/05/2010 00:00:00,Easter Monday,Germany,0,,,
04/05/2010 00:00:00,Easter Monday,Australia,0,,,
04/05/2010 14:00:00,ISM Non-Manufacturing PMI,United States,3,55.400,53.000,53.300
04/05/2010 14:00:00,Pending Home Sales (MoM),United States,2,8.200,-7.600,-1.000
04/05/2010 22:00:00,NZIER Business Confidence (QoQ),New Zealand,1,22.000,31.000,
04/06/2010 01:30:00,ANZ Job Advertisements,Australia,1,1.300,19.200,
04/06/2010 03:00:00,ANZ Commodity Price,New Zealand,1,1.800,3.800,
04/06/2010 04:30:00,RBA Interest Rate Decision,Australia,3,4.250,4.000,4.250
04/06/2010 05:00:00,Leading Economic Index,Japan,1,97.900,97.900,97.900
04/06/2010 05:00:00,Coincident Index,Japan,1,100.700,100.700,100.500
04/06/2010 07:15:00,Consumer Price Index (YoY),Switzerland,2,1.400,0.900,1.400
04/06/2010 07:15:00,Consumer Price Index (MoM),Switzerland,2,0.100,0.100,0.100
04/06/2010 08:30:00,Sentix Investor Confidence,European Monetary Union,1,2.500,-7.500,-5.900
04/06/2010 08:30:00,PMI Construction,United Kingdom,1,53.100,48.500,48.800
04/06/2010 18:00:00,FOMC Minutes,United States,3,,,
04/06/2010 23:01:00,BRC Shop Price Index (YoY),United Kingdom,1,1.200,1.700,
04/06/2010 23:30:00,AiG Performance of Services Index,Australia,1,48.900,48.300,
04/07/2010 03:00:00,BoJ Interest Rate Decision,Japan,3,0.100,0.100,0.100
04/07/2010 07:15:00,Real Retail Sales (YoY),Switzerland,2,2.700,3.700,3.800
04/07/2010 07:55:00,Markit Services PMI,Germany,1,54.900,54.700,54.700
04/07/2010 08:00:00,Markit Services PMI,European Monetary Union,1,54.100,53.700,53.700
04/07/2010 08:30:00,Index of Services (3M/3M),United Kingdom,1,0.600,0.500,0.800
04/07/2010 08:30:00,Markit Services PMI,United Kingdom,2,56.500,58.400,58.000
04/07/2010 09:00:00,Gross Domestic Product s.a. (YoY),European Monetary Union,2,-2.000,-2.100,-2.100
04/07/2010 09:00:00,Gross Domestic Product s.a. (QoQ),European Monetary Union,2,0.200,0.100,0.100
04/07/2010 09:00:00,Producer Price Index (MoM),European Monetary Union,1,0.100,0.700,0.300
04/07/2010 09:00:00,Producer Price Index (YoY),European Monetary Union,1,-0.400,-1.000,-0.400
04/07/2010 10:00:00,Factory Orders n.s.a. (YoY),Germany,1,24.700,20.800,21.700
04/07/2010 10:00:00,Factory Orders s.a. (MoM),Germany,1,-0.200,5.700,-0.900
04/07/2010 11:00:00,MBA Mortgage Applications,United States,1,-11.000,1.300,
04/07/2010 12:30:00,Building Permits (MoM),Canada,1,-0.700,-4.700,2.100
04/07/2010 14:00:00,Ivey Purchasing Managers Index,Canada,2,57.800,51.900,55.100
04/07/2010 14:30:00,EIA Crude Oil Stocks change,United States,1,2.000,2.900,1.000
04/07/2010 17:30:00,Former Fed's Bernanke speech,United States,2,,,
04/07/2010 19:00:00,Consumer Credit Change,United States,1,-6.200,10.600,1.400
04/07/2010 23:50:00,Current Account n.s.a.,Japan,1,1119.000,1712.800,1248.700
04/07/2010 23:50:00,Trade Balance - BOP Basis,Japan,2,778.000,197.200,762.800
04/07/2010 23:50:00,Machinery Orders (MoM),Japan,1,-5.400,-3.700,3.800
04/08/2010 01:30:00,Unemployment Rate s.a.,Australia,3,5.400,5.300,5.300
04/08/2010 01:30:00,Employment Change s.a.,Australia,2,25.144,-3.355,20.300
04/08/2010 05:00:00,Eco Watchers Survey: Current,Japan,1,47.400,42.100,45.200
04/08/2010 05:00:00,Eco Watchers Survey: Outlook,Japan,1,47.000,44.800,46.700
04/08/2010 05:00:00,BoJ Monthly Economic Survey,Japan,2,,,
04/08/2010 05:45:00,Unemployment Rate s.a (MoM),Switzerland,2,4.200,4.400,4.300
04/08/2010 06:00:00,Machine Tool Orders (YoY),Japan,1,262.100,,
04/08/2010 08:00:00,Halifax House Prices (3m/YoY),United Kingdom,2,5.200,4.500,
04/08/2010 08:00:00,Halifax House Prices (MoM),United Kingdom,2,1.100,-1.500,0.600
04/08/2010 08:30:00,Industrial Production (YoY),United Kingdom,1,-0.300,-1.600,-0.500
04/08/2010 08:30:00,Manufacturing Production (YoY),United Kingdom,2,1.300,0.100,0.800
04/08/2010 08:30:00,Manufacturing Production (MoM),United Kingdom,2,1.400,-1.000,0.700
04/08/2010 08:30:00,Industrial Production (MoM),United Kingdom,1,0.900,-0.500,0.500
04/08/2010 09:00:00,Retail Sales (YoY),European Monetary Union,2,0.400,-0.600,-0.400
04/08/2010 09:00:00,Retail Sales (MoM),European Monetary Union,2,0.100,-0.400,0.000
04/08/2010 10:00:00,Industrial Production n.s.a. w.d.a. (YoY),Germany,2,5.800,3.500,6.300
04/08/2010 10:00:00,Industrial Production s.a. (MoM),Germany,2,-0.400,0.600,0.800
04/08/2010 11:00:00,BoE Interest Rate Decision,United Kingdom,3,0.500,0.500,0.500
04/08/2010 11:45:00,ECB Interest Rate Decision,European Monetary Union,3,1.000,1.000,1.000
04/08/2010 12:30:00,Initial Jobless Claims,United States,2,460.000,442.000,433.000
04/08/2010 12:30:00,Continuing Jobless Claims,United States,1,4550.000,4662.000,
04/08/2010 12:30:00,ECB Trichet's Speech,European Monetary Union,2,,,
04/08/2010 14:00:00,NIESR GDP Estimate (3M),United Kingdom,1,0.200,0.400,
04/09/2010 06:00:00,Trade Balance s.a.,Germany,2,12.600,9.800,11.900
04/09/2010 07:00:00,Current Account n.s.a.,Germany,1,9.300,4.400,
04/09/2010 08:30:00,Producer Price Index - Output (YoY) n.s.a,United Kingdom,2,5.000,4.100,4.400
04/09/2010 08:30:00,Producer Price Index - Output (MoM) n.s.a,United Kingdom,2,0.900,0.300,0.400
04/09/2010 08:30:00,Producer Price Index - Input (YoY) n.s.a,United Kingdom,2,10.300,6.900,7.100
04/09/2010 08:30:00,Producer Price Index - Input (MoM) n.s.a,United Kingdom,2,3.800,0.100,1.200
04/09/2010 11:00:00,Net Change in Employment,Canada,2,15.600,20.700,25.300
04/09/2010 11:00:00,Unemployment Rate,Canada,3,8.200,8.200,8.200
04/09/2010 14:00:00,Wholesale Inventories,United States,1,0.600,-0.200,0.400
04/11/2010 23:50:00,Money Supply M2+CD (YoY),Japan,0,2.700,2.900,
04/11/2010 23:50:00,BoJ Monetary Policy Meeting Minutes,Japan,2,,,
04/12/2010 01:30:00,Home Loans,Australia,2,-2.300,-6.300,-1.000
04/12/2010 01:30:00,Investment Lending for Homes,Australia,1,-1.100,0.900,
04/12/2010 12:15:00,Housing Starts s.a (YoY),Canada,2,200.900,200.400,200.000
04/12/2010 18:30:00,Monthly Budget Statement,United States,2,-65.400,-220.900,-105.000
04/12/2010 23:01:00,RICS Housing Price Balance,United Kingdom,2,9.000,18.000,17.000
04/12/2010 23:01:00,BRC Like-For-Like Retail Sales (YoY),United Kingdom,1,4.400,2.200,
04/12/2010 23:50:00,Domestic Corporate Goods Price Index (MoM),Japan,1,0.200,0.100,0.300
04/12/2010 23:50:00,Domestic Corporate Goods Price Index (YoY),Japan,1,-1.300,-1.500,-1.100
04/13/2010 01:30:00,National Australia Bank's Business Conditions,Australia,1,13.000,8.000,
04/13/2010 01:30:00,National Australia Bank's Business Confidence,Australia,2,16.000,19.000,
04/13/2010 04:00:00,Tokyo Condominium Sales (YoY),Japan,1,54.200,10.700,
04/13/2010 06:00:00,Consumer Price Index (YoY),Germany,2,1.100,1.100,1.100
04/13/2010 06:00:00,Consumer Price Index (MoM),Germany,1,0.500,0.500,0.500
04/13/2010 07:00:00,Wholesale Price Index (MoM),Germany,0,1.300,0.100,
04/13/2010 07:00:00,Wholesale Price Index (YoY),Germany,1,4.300,2.100,
04/13/2010 08:30:00,DCLG House Price Index (YoY),United Kingdom,1,7.300,6.200,7.900
04/13/2010 08:30:00,Trade Balance; non-EU,United Kingdom,3,-2.100,-3.900,-2.900
04/13/2010 08:30:00,Goods Trade Balance,United Kingdom,3,-6.300,-8.100,-7.300
04/13/2010 12:30:00,Trade Balance,United States,3,-39.400,-37.000,-38.900
04/13/2010 12:30:00,Import Price Index (MoM),United States,2,0.500,-0.300,0.900
04/13/2010 12:30:00,Import Price Index (YoY),United States,2,11.300,11.200,11.600
04/13/2010 12:30:00,International Merchandise Trade,Canada,2,0.524,0.760,0.700
04/13/2010 12:30:00,New Housing Price Index (MoM),Canada,2,0.100,0.400,0.500
04/13/2010 14:00:00,IBD/TIPP Economic Optimism (MoM),United States,1,48.400,45.400,47.800
04/13/2010 22:45:00,Retail Sales ex Autos (QoQ),New Zealand,2,-0.900,0.300,0.400
04/13/2010 22:45:00,Retail Sales (QoQ),New Zealand,2,-0.600,0.700,0.300
04/14/2010 00:30:00,Westpac Consumer Confidence,Australia,2,-1.000,0.200,
04/14/2010 09:00:00,Industrial Production w.d.a. (YoY),European Monetary Union,2,4.200,1.900,2.900
04/14/2010 09:00:00,Industrial Production s.a. (MoM),European Monetary Union,2,-0.600,2.200,0.300
04/14/2010 11:00:00,MBA Mortgage Applications,United States,1,-9.600,-11.000,
04/14/2010 12:30:00,Retail Sales ex Autos (MoM),United States,3,1.200,0.800,0.400
04/14/2010 12:30:00,Retail Sales (MoM),United States,3,0.600,0.500,1.000
04/14/2010 12:30:00,Consumer Price Index Ex Food & Energy (YoY),United States,2,1.100,1.300,1.200
04/14/2010 12:30:00,Consumer Price Index (YoY),United States,2,2.300,2.100,2.400
04/14/2010 12:30:00,Consumer Price Index Ex Food & Energy (MoM),United States,2,0.000,0.100,0.100
04/14/2010 12:30:00,Consumer Price Index (MoM),United States,3,0.100,0.000,0.100
04/14/2010 14:00:00,Business Inventories,United States,1,0.400,0.200,0.400
04/14/2010 14:00:00,Fed's Bernanke testifies,United States,3,,,
04/14/2010 14:30:00,EIA Crude Oil Stocks change,United States,1,2.400,2.000,1.400
04/14/2010 18:00:00,Fed's Beige Book,United States,2,,,
04/14/2010 22:30:00,Business NZ PMI,New Zealand,1,56.700,53.300,
04/14/2010 23:01:00,Nationwide Consumer Confidence,United Kingdom,2,72.000,80.000,81.000
04/15/2010 01:00:00,Consumer Inflation Expectation,Australia,2,4.100,3.200,
04/15/2010 04:30:00,Industrial Production (MoM),Japan,1,0.300,-0.900,-0.900
04/15/2010 04:30:00,Industrial Production (YoY),Japan,1,30.700,31.300,
04/15/2010 04:30:00,Capacity Utilization,Japan,1,0.000,3.900,
04/15/2010 08:00:00,ECB Monthly Report,European Monetary Union,2,,,
04/15/2010 12:30:00,NY Empire State Manufacturing Index,United States,2,31.860,22.860,24.000
04/15/2010 12:30:00,Initial Jobless Claims,United States,2,480.000,460.000,439.000
04/15/2010 12:30:00,Continuing Jobless Claims,United States,1,4686.000,4550.000,4580.000
04/15/2010 13:00:00,Net Long-Term TIC Flows,United States,2,47.100,15.000,39.200
04/15/2010 13:00:00,Total Net TIC Flows,United States,1,9.700,-10.200,
04/15/2010 13:15:00,Industrial Production (MoM),United States,2,0.200,0.300,0.400
04/15/2010 13:15:00,Capacity Utilization,United States,1,73.100,72.700,73.000
04/15/2010 14:00:00,Philadelphia Fed Manufacturing Survey,United States,1,20.200,18.900,20.000
04/15/2010 17:00:00,NAHB Housing Market Index,United States,1,19.000,15.000,16.000
04/16/2010 07:15:00,Producer and Import Prices (MoM),Switzerland,2,0.500,-0.300,0.200
04/16/2010 07:15:00,Producer and Import Prices (YoY),Switzerland,2,0.000,-1.000,-0.100
04/16/2010 09:00:00,Trade Balance n.s.a.,European Monetary Union,2,1.962,-9.671,-0.500
04/16/2010 09:00:00,Trade Balance s.a.,European Monetary Union,2,3.400,1.900,5.100
04/16/2010 09:00:00,Consumer Price Index - Core (YoY),European Monetary Union,2,1.000,0.900,0.900
04/16/2010 09:00:00,Consumer Price Index (MoM),European Monetary Union,2,0.900,0.300,0.900
04/16/2010 09:00:00,Consumer Price Index (YoY),European Monetary Union,2,1.400,1.500,1.500
04/16/2010 12:30:00,New Motor Vehicle Sales (MoM),Canada,1,8.100,-1.000,7.000
04/16/2010 12:30:00,Housing Starts (MoM),United States,2,0.640,0.616,0.600
04/16/2010 12:30:00,Building Permits (MoM),United States,2,0.690,0.630,0.630
04/16/2010 12:30:00,Manufacturing Shipments (MoM),Canada,1,0.000,2.400,0.900
04/16/2010 13:55:00,Michigan Consumer Sentiment Index,United States,2,69.500,73.600,74.800
04/18/2010 23:01:00,Rightmove House Price Index (MoM),United Kingdom,1,2.600,0.100,
04/18/2010 23:01:00,Rightmove House Price Index (YoY),United Kingdom,1,6.000,5.300,
04/19/2010 02:00:00,Gross Domestic Product (YoY),China,1,10.300,,
04/19/2010 05:00:00,Consumer Confidence Index,Japan,1,41.000,40.000,
04/19/2010 09:00:00,Construction Output  s.a (MoM),European Monetary Union,1,-1.850,-0.900,
04/19/2010 09:00:00,Construction Output w.d.a (YoY),European Monetary Union,1,-15.000,-10.600,
04/19/2010 12:30:00,Foreign portfolio investment in Canadian securities,Canada,2,6.740,12.288,7.290
04/19/2010 12:30:00,Canadian portfolio investment in foreign securities,Canada,2,-4.328,5.455,
04/19/2010 13:00:00,Former Fed's Bernanke speech,United States,2,,,
04/19/2010 22:45:00,Food Price Index (MoM),New Zealand,1,0.200,-1.300,
04/19/2010 22:45:00,Consumer Price Index (QoQ),New Zealand,2,0.400,-0.200,0.600
04/19/2010 23:50:00,Tertiary Industry Index (MoM),Japan,2,-0.200,2.900,-1.000
04/20/2010 01:30:00,RBA Meeting's Minutes,Australia,3,,,
04/20/2010 06:00:00,Producer Price Index (YoY),Germany,2,-1.500,-2.900,-1.800
04/20/2010 06:00:00,Producer Price Index (MoM),Germany,2,0.700,0.000,0.400
04/20/2010 06:00:00,Machine Tool Orders (YoY),Japan,1,,262.100,
04/20/2010 08:00:00,Current Account n.s.a,European Monetary Union,1,-7.214,-13.629,
04/20/2010 08:00:00,Current Account s.a,European Monetary Union,1,2.079,1.600,-5.300
04/20/2010 08:30:00,Retail Price Index (YoY),United Kingdom,1,4.400,3.700,4.100
04/20/2010 08:30:00,Retail Price Index (MoM),United Kingdom,1,0.700,0.600,0.400
04/20/2010 08:30:00,Consumer Price Index (MoM),United Kingdom,2,0.600,0.400,0.300
04/20/2010 08:30:00,Core Consumer Price Index (YoY),United Kingdom,3,3.000,2.900,2.800
04/20/2010 08:30:00,Consumer Price Index (YoY),United Kingdom,3,3.400,3.000,3.200
04/20/2010 09:00:00,ZEW Survey - Economic Sentiment,European Monetary Union,2,46.000,37.900,38.900
04/20/2010 09:00:00,ZEW Survey - Current Situation,Germany,2,-39.200,-51.900,-46.800
04/20/2010 09:00:00,ZEW Survey - Economic Sentiment,Germany,3,53.000,44.500,45.200
04/20/2010 13:00:00,BoC Interest Rate Decision,Canada,3,0.250,0.250,0.250
04/20/2010 15:00:00,Fed's Bernanke testifies,United States,2,,,
04/21/2010 00:30:00,Westpac Leading Index (MoM),Australia,1,0.500,0.200,
04/21/2010 05:00:00,Leading Economic Index,Japan,1,98.500,97.900,
04/21/2010 05:00:00,Coincident Index,Japan,1,100.000,100.700,
04/21/2010 08:30:00,Bank of England Minutes,United Kingdom,3,,,
04/21/2010 08:30:00,Claimant Count Rate,United Kingdom,2,4.800,4.900,4.900
04/21/2010 08:30:00,Average Earnings including Bonus (3Mo/Yr),United Kingdom,2,2.300,0.800,2.400
04/21/2010 08:30:00,Average Earnings excluding Bonus (3Mo/Yr),United Kingdom,2,1.600,1.400,1.500
04/21/2010 08:30:00,Claimant Count Change,United Kingdom,3,-32.700,-40.100,-8.000
04/21/2010 08:30:00,ILO Unemployment Rate (3M),United Kingdom,2,8.000,7.800,7.800
04/21/2010 11:00:00,MBA Mortgage Applications,United States,1,13.600,-9.600,
04/21/2010 12:30:00,Wholesale Sales (MoM),Canada,2,-1.500,2.400,1.200
04/21/2010 14:15:00,Former Fed's Bernanke speech,United States,2,,,
04/21/2010 14:30:00,EIA Crude Oil Stocks change,United States,1,1.900,2.400,0.100
04/21/2010 23:50:00,Adjusted Merchandise Trade Balance,Japan,1,666.200,471.800,657.000
04/21/2010 23:50:00,Merchandise Trade Balance Total,Japan,1,948.900,651.000,975.400
04/22/2010 00:00:00,G20 Meeting,European Monetary Union,2,,,
04/22/2010 01:30:00,New Motor Vehicle Sales (YoY),Australia,1,19.200,17.100,
04/22/2010 01:30:00,New Motor Vehicle Sales (MoM),Australia,1,0.200,-1.800,
04/22/2010 01:30:00,RBA Foreign Exchange Transaction,Australia,1,892.000,424.000,
04/22/2010 06:15:00,Trade Balance,Switzerland,2,1.700,1.290,1.790
04/22/2010 07:30:00,Markit Manufacturing PMI,Germany,2,61.300,60.200,60.300
04/22/2010 07:30:00,Markit Services PMI,Germany,1,55.000,54.900,55.300
04/22/2010 08:00:00,Markit Manufacturing PMI,European Monetary Union,2,57.500,56.600,56.900
04/22/2010 08:00:00,Markit Services PMI,European Monetary Union,1,55.500,54.100,54.700
04/22/2010 08:30:00,Retail Sales (YoY),United Kingdom,3,1.800,3.200,2.300
04/22/2010 08:30:00,Retail Sales (MoM),United Kingdom,3,0.500,2.500,0.700
04/22/2010 08:30:00,Mortgage Approvals,United Kingdom,1,52.000,46.900,51.000
04/22/2010 08:30:00,M4 Money Supply (YoY),United Kingdom,1,3.500,3.900,
04/22/2010 08:30:00,M4 Money Supply (MoM),United Kingdom,1,0.100,0.200,0.300
04/22/2010 08:30:00,Public Sector Net Borrowing,United Kingdom,2,18.000,12.400,24.200
04/22/2010 09:00:00,ZEW Survey - Expectations,Switzerland,2,53.400,53.800,
04/22/2010 10:00:00,CBI Industrial Trends Survey - Orders (MoM),United Kingdom,1,-36.000,-37.000,
04/22/2010 11:00:00,ECB Trichet's Speech,European Monetary Union,2,,,
04/22/2010 12:30:00,Producer Price Index (YoY),United States,2,6.000,4.400,6.100
04/22/2010 12:30:00,Producer Price Index (MoM),United States,2,0.700,-0.600,0.500
04/22/2010 12:30:00,Producer Price Index ex Food & Energy (MoM),United States,2,0.100,0.100,0.100
04/22/2010 12:30:00,Producer Price Index ex Food & Energy (YoY),United States,2,0.900,1.000,0.900
04/22/2010 12:30:00,Initial Jobless Claims,United States,2,459.000,480.000,450.000
04/22/2010 12:30:00,Continuing Jobless Claims,United States,1,4663.000,4686.000,4600.000
04/22/2010 12:30:00,Leading Indicators (MoM),Canada,1,1.200,0.800,0.700
04/22/2010 14:00:00,Existing Home Sales Change (MoM),United States,2,7.000,-0.800,5.600
04/22/2010 14:00:00,Existing Home Sales (MoM),United States,2,5.360,5.010,5.280
